"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G51420",64.5318047554735,-0.0678356342484062,0.34921758858765,-0.194250336939659,0.845979870247837,0.999983548132501
"AT1G51450",16.6091986361782,-0.293923083711954,0.630083454442634,-0.466482783573416,0.640869968094905,0.999983548132501
"AT1G51470",21.2553348108971,0.205360770928492,0.578866693237783,0.354763494475463,0.72276677894372,0.999983548132501
"AT1G51500",14.9639100884806,0.732540123866207,0.684037404016912,1.07090653166694,0.284211458688136,0.999983548132501
"AT1G51510",42.0240899564655,-0.515441784728441,0.415188146677328,-1.24146555929745,0.214433813494573,0.999983548132501
"AT1G51550",8.06626750458547,-0.0472095399829,0.899883986239993,-0.0524618069715372,0.958160727027049,0.999983548132501
"AT1G51570",37.4382345015055,0.475806025506993,0.461170063712427,1.03173658254559,0.302195534965856,0.999983548132501
"AT1G51580",13.3966415939464,0.0716500255376979,0.701539421062181,0.102132572149993,0.918651447349587,0.999983548132501
"AT1G51590",18.1661327549153,-0.319651344341653,0.597951618310852,-0.534577271058541,0.592942203968986,0.999983548132501
"AT1G51600",11.707522079794,0.51539610215278,0.747221658632405,0.689749950631889,0.490351447787289,0.999983548132501
"AT1G51630",51.6433623803388,0.0265803279838367,0.413708704932139,0.064248897030573,0.948772043590365,0.999983548132501
"AT1G51650",55.9979459780983,-0.573267563978434,0.369574976235844,-1.55115362467778,0.120864872785093,0.999983548132501
"AT1G51660",16.0425992240869,-0.811593034077342,0.64433387309548,-1.25958461593572,0.207819248072508,0.999983548132501
"AT1G51680",186.557471559556,0.925257456676233,0.25623205123025,3.61101373631356,0.000305002505557271,0.0207931184749621
"AT1G51690",27.4276098623885,0.626222287975051,0.510488107067542,1.22671278587142,0.219930560374743,0.999983548132501
"AT1G51710",47.1398687547646,-0.0243463702666914,0.399059792515229,-0.0610093292367015,0.951351779241372,0.999983548132501
"AT1G51720",18.6011487032332,0.0176383677464349,0.608539393867628,0.028984759120248,0.976876745948312,0.999983548132501
"AT1G51730",30.1453530010656,-0.164733208086769,0.527304971781691,-0.312405945140547,0.754732032749435,0.999983548132501
"AT1G51745",14.17747898833,0.443394065483546,0.69387321339806,0.63901308902262,0.522814416987115,0.999983548132501
"AT1G51760",60.0740651209816,-0.102140955270154,0.359255936469794,-0.284312505101058,0.776170903721863,0.999983548132501
"AT1G51790",16.7288985815542,-0.600946247489195,0.620685785712918,-0.96819721237687,0.332945886852952,0.999983548132501
"AT1G51800",20.0616993623902,0.52257183232783,0.577014173517325,0.905648173496972,0.365122102126645,0.999983548132501
"AT1G51830",28.7093034597925,0.19151054381948,0.512624442621465,0.373588397073169,0.708710567695132,0.999983548132501
"AT1G51850",23.1467405584957,-0.00880165761779455,0.536755466956979,-0.0163978909571125,0.986916962296358,0.999983548132501
"AT1G51860",18.4977737759289,0.155569016705985,0.593515334268947,0.2621145701275,0.793233114049327,0.999983548132501
"AT1G51890",17.7743227869299,0.639254762298533,0.627520922957309,1.01869872208551,0.308346019468458,0.999983548132501
"AT1G51950",16.3529400261614,0.231793738170732,0.654732385999575,0.354028215385824,0.723317738032631,0.999983548132501
"AT1G51980",89.6834027793515,0.247577898316849,0.312889281150536,0.79126359780198,0.428790186059783,0.999983548132501
"AT1G52050",14.0432773260579,-0.233363512388584,0.671790724806663,-0.34737531164299,0.72830937836127,0.999983548132501
"AT1G52060",29.995109850812,-0.413272068809057,0.505646080166483,-0.817314886873024,0.413748501455193,0.999983548132501
"AT1G52070",66.0812286250387,-0.173043948542047,0.34606109668792,-0.500038722058662,0.61704781232745,0.999983548132501
"AT1G52080",18.8355503386374,0.122471476228414,0.679712159261532,0.180181382015399,0.857010174220454,0.999983548132501
"AT1G52120",18.6906433088332,0.995898075992462,0.633608316792611,1.57178820037243,0.115999678953975,0.999983548132501
"AT1G52130",14.5851884351686,0.924926509634773,0.727018897971511,1.27221797427199,0.20329568301692,0.999983548132501
"AT1G52140",15.4949199740858,-0.546849099104876,0.652970597750712,-0.837478901789158,0.402323431389894,0.999983548132501
"AT1G52150",40.2512173321928,-0.0212310773883323,0.435585989394919,-0.04874141479579,0.961125370846583,0.999983548132501
"AT1G52160",15.0120441364119,-0.561961659935121,0.694991030026287,-0.808588363958979,0.418751960076685,0.999983548132501
"AT1G52200",26.9350561280428,0.392981863488525,0.509530268013113,0.771263040017107,0.440551035001965,0.999983548132501
"AT1G52240",7.97909481742062,-0.0697971161939741,0.909821387110867,-0.0767151851811425,0.938850124114096,0.999983548132501
"AT1G52280",12.8394524011742,-0.324375515928099,0.710285817798667,-0.456683081373369,0.647898853143363,0.999983548132501
"AT1G52300",123.137068618286,-0.342725158753231,0.289845253908526,-1.18244185175236,0.237030425201491,0.999983548132501
"AT1G52310",19.9373815249163,0.214797522072272,0.579464371854486,0.370682879751254,0.710873743305284,0.999983548132501
"AT1G52320",41.1685818982141,-0.379406253603094,0.417769734192161,-0.908170751853888,0.363788014343875,0.999983548132501
"AT1G52340",24.0702656779924,0.373635339526537,0.546925360338275,0.683155996451586,0.494508274787317,0.999983548132501
"AT1G52350",8.44459315438201,0.0144015231782926,0.859741945911723,0.0167509835326464,0.986635273877516,0.999983548132501
"AT1G52360",90.6506857872618,-0.193267893772157,0.331206043644678,-0.583527678557392,0.559538129852959,0.999983548132501
"AT1G52370",10.6489643837764,0.271407554834159,0.783026080086441,0.346613684698979,0.728881563664854,0.999983548132501
"AT1G52380",29.2687886262273,0.151868530167955,0.525612299281062,0.288936408785871,0.772630041221024,0.999983548132501
"AT1G52420",79.0321330503976,0.16136758574618,0.336739884043006,0.479205444299468,0.631792481519268,0.999983548132501
"AT1G52520",8.29109096676991,0.191091882477044,0.873404832459075,0.218789586884954,0.826813958831352,0.999983548132501
"AT1G52540",33.5275692950805,-0.366083027376131,0.454336433538976,-0.80575318277821,0.420385177658482,0.999983548132501
"AT1G52560",13.9881037441416,-1.45040293766438,1.47602251120746,-0.982642830073019,0.325783257001918,0.999983548132501
"AT1G52600",25.160113622422,-0.0970394480926459,0.528752028369227,-0.183525438931997,0.854385760357102,0.999983548132501
"AT1G52660",11.5164011363937,0.0600373892337386,0.7513630340042,0.0799046353315846,0.936313103158987,0.999983548132501
"AT1G52710",6.93216953570538,1.4505160892759,1.02481106688759,1.41539854139281,0.156951677057215,NA
"AT1G52720",16.2885104958613,0.111969137619853,0.632820094747476,0.176936760619989,0.859558063344454,0.999983548132501
"AT1G52730",18.6876964042758,0.690580648037873,0.615753855897974,1.1215206229294,0.262066318161431,0.999983548132501
"AT1G52740",89.1629598430806,-0.0479621608753106,0.31421186141021,-0.152642744484731,0.878680014741357,0.999983548132501
"AT1G52760",95.5433990843954,0.238771363290985,0.306989602077748,0.777783226776894,0.436696817837602,0.999983548132501
"AT1G52780",22.5633590961112,0.181296576768187,0.553388674328889,0.327611650144541,0.743205312139826,0.999983548132501
"AT1G52870",7.73816883854865,0.931338491168882,0.943790329586236,0.986806562827559,0.323737476806758,NA
"AT1G52930",32.6106237870549,-0.197054655111292,0.465057240229924,-0.423721292918412,0.671769084492472,0.999983548132501
"AT1G52980",74.7812696393768,-0.545910897573795,0.34632017844208,-1.57631848086234,0.114952424632559,0.999983548132501
"AT1G53000",24.5520208025767,0.701680586360502,0.553582928201063,1.26752569599771,0.204967381570972,0.999983548132501
"AT1G53030",8.05124052501905,0.528507646186884,0.885811747734646,0.596636528628658,0.550750077463575,0.999983548132501
"AT1G53040",11.0986113081452,0.632719811509089,0.780191208445587,0.81098044256316,0.417376902131442,0.999983548132501
"AT1G53050",20.9336542836534,0.596479541105219,0.581487387873467,1.02578242201706,0.304994153459974,0.999983548132501
"AT1G53090",9.11659024185703,0.220803899552948,0.841009342656923,0.262546309955824,0.792900286938715,0.999983548132501
"AT1G53110",8.25491514890745,0.148949609896009,2.22620817903508,0.0669073141041867,0.946655490275556,0.999983548132501
"AT1G53165",10.2862390424773,0.531026830969582,0.795433371873728,0.667594357675354,0.504392560336338,0.999983548132501
"AT1G53180",16.9257064729508,1.13306695426424,0.669542793050308,1.69229953040374,0.0905888773333552,0.999983548132501
"AT1G53190",12.5406378087276,0.197023041465307,0.71591143804347,0.27520588580587,0.78315806528585,0.999983548132501
"AT1G53210",95.9528506395155,0.590540033798957,0.310449802049819,1.90220779623557,0.0571439940073343,0.917227938898425
"AT1G53240",63.4859845465823,-0.365962017268816,0.36257605429672,-1.00933862821874,0.312812260545881,0.999983548132501
"AT1G53280",46.3338694519213,0.0230607874636037,0.401194240028351,0.0574803553061331,0.954162554426996,0.999983548132501
"AT1G53300",22.9378682323557,0.0595038471347714,0.538236730067025,0.110553300826128,0.911970580935865,0.999983548132501
"AT1G53310",151.544626241222,0.516101925080894,0.273544297545807,1.88672156470186,0.0591977856077692,0.936502144362677
"AT1G53320",12.9275492448171,0.323083034138972,0.701713710346303,0.460420010861021,0.645214773990684,0.999983548132501
"AT1G53340",6.41501785031624,0.80613703813459,1.05149307726737,0.766659387078024,0.443284056349711,NA
"AT1G53380",33.3958796266325,-0.110255592991675,0.469054327144535,-0.235059323858878,0.814162689069608,0.999983548132501
"AT1G53390",22.0887561914091,0.198460774628191,0.571696264180902,0.347143731842531,0.728483340656596,0.999983548132501
"AT1G53400",10.1983416457383,1.08693465475703,0.822606602538406,1.32132984515679,0.186391406755372,0.999983548132501
"AT1G53410",10.2611287912088,-0.689544838600689,0.783436241448308,-0.880154379028923,0.37877568380044,0.999983548132501
"AT1G53430",11.9847235999803,0.505117099782238,0.761058685094329,0.663703219837287,0.506880278174252,0.999983548132501
"AT1G53470",9.28450090413595,-0.969743151024315,0.835734885664127,-1.1603478180209,0.245907223074863,0.999983548132501
"AT1G53480",11.4668536862397,-0.864710324243278,0.779560663227489,-1.10922775485266,0.267331942158135,0.999983548132501
"AT1G53500",42.0427138384921,-0.00381213309215953,0.430179142736319,-0.0088617338997679,0.99292945188163,0.999983548132501
"AT1G53510",17.1166409318925,-1.50928260668806,0.677674106872252,-2.22715106181942,0.0259371795495652,0.607933627217841
"AT1G53540",56.4533737933308,-1.04468785375649,0.928949453468274,-1.12459063284456,0.260762544899399,0.999983548132501
"AT1G53570",38.3457152427285,-0.0112191205651457,0.442133212031548,-0.0253749780831782,0.979755869277276,0.999983548132501
"AT1G53580",31.0492260471553,-0.00132170702237871,0.489465914524936,-0.00270030452204528,0.997845471330737,0.999983548132501
"AT1G53590",18.8464645245883,0.193929306805035,0.608374601383589,0.318766277165407,0.749903752182346,0.999983548132501
"AT1G53625",11.8074543755735,-0.490922632810051,0.733473852755351,-0.66931170206799,0.503296663570067,0.999983548132501
"AT1G53645",42.3718880416501,-0.29673934300668,0.424586704998255,-0.698889860453589,0.484620864630725,0.999983548132501
"AT1G53680",21.459215362912,-0.108583377163171,0.563056838937218,-0.192846209572952,0.847079412676984,0.999983548132501
"AT1G53720",16.6899301300696,0.0668252396874362,0.640856138288045,0.104274946739139,0.916951159117247,0.999983548132501
"AT1G53730",20.5919780571985,0.66963927273845,0.574281792184283,1.16604649816856,0.243595646236358,0.999983548132501
"AT1G53750",132.396852404259,-0.0275731728758881,0.286118884611633,-0.0963696363954265,0.923227006504013,0.999983548132501
"AT1G53770",9.34176453158839,0.484269489855438,0.833781782481158,0.580810830879939,0.561367954588925,0.999983548132501
"AT1G53780",20.2159262595764,0.170185588119732,0.573761310245036,0.296613914324496,0.766761286613867,0.999983548132501
"AT1G53830",12.5277554221807,1.16851946963262,0.769656615842618,1.51823481482496,0.128955213812204,0.999983548132501
"AT1G53840",81.7064756094308,0.28669767780527,0.321968063440991,0.890453775884561,0.373222278136864,0.999983548132501
"AT1G53850",34.5165994819984,-0.173856275125077,0.467262147053211,-0.372074383130545,0.709837468604006,0.999983548132501
"AT1G53880",13.6849252539843,-0.019909414959502,0.711394073506931,-0.0279864785228746,0.977672935499486,0.999983548132501
"AT1G53885",9.68212059804984,-0.232566634553586,0.801946841926498,-0.290002556771589,0.771814281598197,0.999983548132501
"AT1G53900",13.6849252539843,-0.019909414959502,0.711394073506931,-0.0279864785228746,0.977672935499486,0.999983548132501
"AT1G53903",9.68212059804984,-0.232566634553586,0.801946841926498,-0.290002556771589,0.771814281598197,0.999983548132501
"AT1G53910",147.900582623322,0.242216786713943,0.2667633338172,0.907983804400657,0.363886778431606,0.999983548132501
"AT1G53920",9.13336581092758,0.782335531821054,0.858151438916365,0.911652065524649,0.361951904921275,0.999983548132501
"AT1G54000",99.6302738308437,0.653859776353755,0.59356833166857,1.10157456432303,0.270646671423397,0.999983548132501
"AT1G54010",21.4373281320764,0.818573613635777,0.605679278747793,1.35149681086685,0.176536340807833,0.999983548132501
"AT1G54030",40.571647887192,0.387262694983566,0.424852860223064,0.911521920271971,0.36202044127936,0.999983548132501
"AT1G54050",18.4902089792735,-0.711413833779834,0.627872482569896,-1.13305464649128,0.257191305602731,0.999983548132501
"AT1G54060",46.5175483765985,-0.199506004750988,0.416546646961589,-0.478952372336309,0.631972511650523,0.999983548132501
"AT1G54080",43.9939468645584,0.148676374115212,0.411047224353883,0.361701442818192,0.717575148746975,0.999983548132501
"AT1G54090",38.3146991528919,0.034966870533651,0.457156584562927,0.0764877324627878,0.939031073460658,0.999983548132501
"AT1G54100",119.822595226942,-0.0558638215263234,0.283395138125744,-0.197123429483594,0.843730949059163,0.999983548132501
"AT1G54115",29.9712681023458,0.0346551784040519,0.488151276944894,0.070992702551025,0.943403563358443,0.999983548132501
"AT1G54120",16.1901789998733,-0.655789629024583,0.642424967581624,-1.02080345895221,0.307347565305631,0.999983548132501
"AT1G54130",54.2699993209513,0.654425096152811,0.38133319689411,1.71615034170375,0.0861345293180038,0.999983548132501
"AT1G54150",7.83794975368506,1.13134490200223,0.941452381438313,1.20170167318905,0.229479132659444,0.999983548132501
"AT1G54170",23.6462857605655,0.623763047064951,0.546772630920526,1.14080883312467,0.253949483989208,0.999983548132501
"AT1G54270",93.4637611396583,-0.292293245919585,0.314443625644303,-0.929556912850974,0.352600545043566,0.999983548132501
"AT1G54320",47.2853354305344,0.21785326133361,0.396840740712458,0.548968991798808,0.583026729841366,0.999983548132501
"AT1G54340",27.0832608899514,0.014747599036972,0.507619969297934,0.029052440662192,0.976822766623171,0.999983548132501
"AT1G54360",8.4523093316804,0.359888808682379,0.868170412977185,0.414537057820509,0.678480833374901,0.999983548132501
"AT1G54370",12.5624568091143,-0.602496157537913,0.706521790834735,-0.852763729801003,0.393790341366628,0.999983548132501
"AT1G54380",17.1655633959243,-0.0622873128047381,0.623985426601435,-0.0998217428634331,0.920485845955473,0.999983548132501
"AT1G54410",182.355451966413,-0.0408483372279419,0.253946390700879,-0.160854175226522,0.872208255082511,0.999983548132501
"AT1G54440",10.8163182903819,-0.473761343354482,0.788077537973252,-0.601160825586887,0.54773287373613,0.999983548132501
"AT1G54460",24.6480986105784,0.0972345534200334,0.568358802926839,0.171079523919241,0.864161236048329,0.999983548132501
"AT1G54490",22.8589850514203,0.521251318733758,0.574040576090326,0.90803915340601,0.363857535879474,0.999983548132501
"AT1G54510",9.00857436797455,-0.000364105992789742,0.833100190544442,-0.000437049465265149,0.999651284990459,0.999983548132501
"AT1G54520",7.2591926646211,0.977981622636911,0.947921131096162,1.03171201754516,0.302207045974087,NA
"AT1G54540",9.59304794073778,0.122547014673498,0.835561580230423,0.146664252609249,0.883397035702571,0.999983548132501
"AT1G54570",14.9775938535732,0.469161375854176,0.683540631267559,0.686369404235944,0.492480192967382,0.999983548132501
"AT1G54575",36.4822438730237,0.587404033440024,0.444791875470165,1.320626715178,0.186625860571112,0.999983548132501
"AT1G54580",83.2029610545082,-0.281529380957789,0.323045674035331,-0.871484757684754,0.383489524803415,0.999983548132501
"AT1G54610",47.5288029389335,-0.0567403795203129,0.402262204254401,-0.141053220810248,0.887827898460751,0.999983548132501
"AT1G54630",56.8480367230062,-0.296025407953884,0.374306603617836,-0.79086343947093,0.42902368515355,0.999983548132501
"AT1G54660",12.7152342871523,-0.273059277717018,0.701858793633797,-0.389051587290491,0.697237985408597,0.999983548132501
"AT1G54690",14.2732439430105,-0.658323130079718,0.669167682332567,-0.983793968927118,0.32521682532125,0.999983548132501
"AT1G54710",21.0676113230532,0.545051581900494,0.567136812452235,0.961058372394754,0.336522818698337,0.999983548132501
"AT1G54730",10.9332256021357,0.156857674901533,0.75644156683435,0.207362579978213,0.835726704283874,0.999983548132501
"AT1G54740",13.1924166956072,-0.765532615449022,0.701284987185896,-1.09161415036266,0.27500273380252,0.999983548132501
"AT1G54830",14.2886698163846,0.966187420561904,0.691514593738787,1.39720467118135,0.162352032442137,0.999983548132501
"AT1G54890",22.3036893475727,0.924943216007724,0.565462262181276,1.63572934547347,0.101896244945157,0.999983548132501
"AT1G54920",35.3383754857627,0.423817774351316,0.481236639799473,0.880684759431278,0.378488468007455,0.999983548132501
"AT1G54990",44.3870483898264,0.198039202132182,0.40659131892851,0.487071889911655,0.626207386152846,0.999983548132501
"AT1G55020",150.18809761698,0.373197373622609,0.2763716316648,1.35034616749394,0.176904969829699,0.999983548132501
"AT1G55040",14.6826474318698,-0.20603716460524,0.65687768792083,-0.313661383837523,0.753778232850032,0.999983548132501
"AT1G55090",24.7810632630513,0.102760905530142,0.521721524298952,0.19696504887013,0.84385488892715,0.999983548132501
"AT1G55120",62.3525833852037,-1.41878723330379,0.36639627986664,-3.87227521474889,0.000107824102247054,0.00910616014284923
"AT1G55150",9.22006489261327,0.684167199535947,0.853083392298198,0.80199334052537,0.422556810467283,0.999983548132501
"AT1G55160",14.777536296333,0.00330788355845297,0.659956386768583,0.00501227600000922,0.996000799110378,0.999983548132501
"AT1G55170",7.27586851023972,0.694443472566281,0.942613672153638,0.736721196690952,0.461291913872108,NA
"AT1G55210",55.7070921858224,-0.208026513325803,0.371031765991365,-0.5606703586955,0.575022277526885,0.999983548132501
"AT1G55250",15.4100146578727,-0.0808672402222136,0.64567149097914,-0.125245177078488,0.900329452660722,0.999983548132501
"AT1G55270",10.7329936097722,1.45662953124351,0.888480724470213,1.63946103851839,0.101117278534956,0.999983548132501
"AT1G55310",24.9672921557784,0.38674806342223,0.53226963031323,0.726601784878533,0.467469934522292,0.999983548132501
"AT1G55320",33.859310039546,0.0964462530795668,0.453939648595275,0.212464924308819,0.831744339436811,0.999983548132501
"AT1G55325",29.8255272680006,0.0788313728046865,0.48768216539904,0.161644977810874,0.871585435882309,0.999983548132501
"AT1G55330",29.3068329212338,-0.500630797383953,0.494602460030903,-1.01218824781558,0.31144805423617,0.999983548132501
"AT1G55340",17.162838992751,0.0665017362033047,0.618263320191762,0.107562156821269,0.914343017253924,0.999983548132501
"AT1G55350",59.1851897312273,-0.290372837206505,0.383375334807127,-0.7574113690767,0.448803446934323,0.999983548132501
"AT1G55360",52.9949047786865,0.197819572463694,0.383506435099609,0.515818130697896,0.605981438278202,0.999983548132501
"AT1G55450",24.3796205743627,0.39927765555981,0.541568290603847,0.737261879041361,0.460963109706545,0.999983548132501
"AT1G55460",47.5070807717064,-0.328395452540875,0.420540356671349,-0.780889270985031,0.434867622886043,0.999983548132501
"AT1G55490",21.0624201020242,-0.35529654003714,0.557440751718636,-0.637370947390788,0.52388324776248,0.999983548132501
"AT1G55500",14.369681950074,-0.738539106431302,0.678503277286432,-1.08848274010551,0.276382052089599,0.999983548132501
"AT1G55530",32.9842022855987,-0.0108594492608197,0.487545016050251,-0.0222737365849729,0.982229598852894,0.999983548132501
"AT1G55535",7.04532856435602,0.463843085532347,0.95487638633469,0.485762442312368,0.627135605815666,NA
"AT1G55540",12.0558454276488,-0.348887082761713,0.732845835786937,-0.476071590673739,0.634023375720942,0.999983548132501
"AT1G55580",8.24730517628362,-1.61444620287936,0.919996748858163,-1.75483903055429,0.0792868453477275,0.999983548132501
"AT1G55590",16.2549593577202,-0.491762754371619,0.641482753285451,-0.766603235789242,0.443317451026072,0.999983548132501
"AT1G55610",23.4915150701511,-0.406730193057773,0.53304546390232,-0.763030961899913,0.445444930995063,0.999983548132501
"AT1G55620",26.2568984870923,-0.592855596754198,0.529380715174497,-1.11990403080471,0.262754660432464,0.999983548132501
"AT1G55625",13.0308244486695,-0.395994545324635,0.718664920655401,-0.551014156866736,0.581623969926306,0.999983548132501
"AT1G55680",51.7422119372544,-0.0646291355828071,0.398016464309428,-0.162378045578946,0.871008158483641,0.999983548132501
"AT1G55690",9.18384389878229,0.974183321415733,0.856415510274281,1.13751246880587,0.255324115120994,0.999983548132501
"AT1G55730",10.2702879064329,0.180306153726703,0.785303683841319,0.22960054490606,0.818402183412184,0.999983548132501
"AT1G55740",45.1852116277313,0.751240364215103,0.41247793995451,1.82128616211076,0.0685633688217727,0.978878057599795
"AT1G55760",19.0189349405513,2.77749254785997,0.728525858310332,3.81248313450644,0.000137577619691562,0.0110744220032587
"AT1G55805",14.5210100089636,0.317788352048858,0.681608425278458,0.466233016293823,0.641048719028167,0.999983548132501
"AT1G55840",24.1106088369539,0.566691319092318,0.537995065460668,1.05333925062506,0.292185535779378,0.999983548132501
"AT1G55850",34.3223896249125,0.285839938691269,0.466244396897874,0.613068898185343,0.539830784152966,0.999983548132501
"AT1G55860",169.881648756615,0.0309753947933647,0.254730179885347,0.121600804456333,0.903215176354569,0.999983548132501
"AT1G55870",9.33133043233935,-1.5210955592587,0.841695658748327,-1.807179998434,0.07073421851078,0.993083101061193
"AT1G55880",13.1791834815134,0.101115962938928,0.692481100836528,0.146019816016319,0.883905745174058,0.999983548132501
"AT1G55890",21.535885720379,-0.475082548723547,0.567240962629277,-0.83753216009197,0.402293507576322,0.999983548132501
"AT1G55920",49.4400890220258,-0.57060762559952,0.414217051913711,-1.37755706329151,0.168340085228508,0.999983548132501
"AT1G55960",14.6064341066243,-0.324317872193664,0.663839179493027,-0.488548856729645,0.625161128522945,0.999983548132501
"AT1G56010",23.2164129670158,0.023081116334989,0.535096396464839,0.043134501535567,0.965594316635203,0.999983548132501
"AT1G56020",9.75106829699581,0.407184221502295,0.806669204580999,0.504772240206932,0.613718815397886,0.999983548132501
"AT1G56045",21.3658074106002,0.00061936891486927,0.581310306982284,0.00106547038204872,0.999149877793018,0.999983548132501
"AT1G56070",772.495817038674,-0.265464789563793,0.213504846194418,-1.24336657596081,0.213732781172367,0.999983548132501
"AT1G56090",11.7530083935236,0.211522150672595,0.734932155722703,0.2878118055191,0.773490800073597,0.999983548132501
"AT1G56110",124.983268479481,-0.3834573473622,0.284848496494587,-1.34617999421137,0.178244475318514,0.999983548132501
"AT1G56140",39.3793621343814,0.0984571859401948,0.437650634196015,0.224967538596318,0.822004527430301,0.999983548132501
"AT1G56145",29.1723220164529,0.666948161524387,0.500078925334303,1.33368579985355,0.182306850496477,0.999983548132501
"AT1G56180",12.5582894680153,-0.920668299264881,0.715641347882265,-1.28649399868989,0.19827071192823,0.999983548132501
"AT1G56190",53.3880127851771,-0.0792631621215121,0.375923504955816,-0.210849178294473,0.83300496234222,0.999983548132501
"AT1G56200",39.853759110957,0.175833138483936,0.453447621792817,0.387769457889616,0.698186649515092,0.999983548132501
"AT1G56220",17.8502684348228,0.4975679964319,0.624700859823227,0.796490013752659,0.425747277589689,0.999983548132501
"AT1G56230",43.189371969083,-0.843557311829533,0.411429166231128,-2.05030994656234,0.0403341945819594,0.767468149593296
"AT1G56280",205.885036343351,-0.0145046911014363,0.243945433631376,-0.0594587522525803,0.952586718255011,0.999983548132501
"AT1G56290",19.752746950758,-0.500875723944127,0.591523807068148,-0.846754970736829,0.39713171169669,0.999983548132501
"AT1G56320",12.6228187217673,-0.197241083475468,0.708671206549091,-0.278325239762376,0.780762702729889,0.999983548132501
"AT1G56330",56.8883188532616,-0.0885701177074213,0.367308133593587,-0.241133015054387,0.809452025283116,0.999983548132501
"AT1G56340",92.3396402378057,0.102811519239819,0.310135409452982,0.331505259013018,0.740262869241773,0.999983548132501
"AT1G56423",15.30044964139,0.0552182885280046,0.659427327417329,0.0837367306936899,0.933265752816066,0.999983548132501
"AT1G56450",41.1887549228409,0.0376605509773085,0.425834123393894,0.0884394859602943,0.929527378973648,0.999983548132501
"AT1G56460",24.2100841005119,0.475129493733381,0.59004356995383,0.80524476145136,0.420678450927735,0.999983548132501
"AT1G56550",10.0789158589376,0.286548541554441,0.803596309146778,0.356582699911459,0.721404230662066,0.999983548132501
"AT1G56560",16.0853094774521,0.38562630727325,0.69705474166773,0.553222414570518,0.580111120302159,0.999983548132501
"AT1G56580",65.9673900627824,-0.0445892814104887,0.348510343004547,-0.127942490963337,0.898194484422179,0.999983548132501
"AT1G56590",9.28125123829234,1.48422764023743,0.873926131314514,1.69834450196029,0.0894427601007003,0.999983548132501
"AT1G56660",37.3003463053563,0.0823223967695461,0.482146383906548,0.170741499920701,0.864427029719566,0.999983548132501
"AT1G56680",12.2512334356,1.0032647875823,0.768320164538319,1.30578999990864,0.191623981699706,0.999983548132501
"AT1G56700",25.2146528467011,0.52530102461114,0.532081379196188,0.987256921872945,0.323516703158594,0.999983548132501
"AT1G56720",9.5690067453677,0.0753802713220227,0.845448568058065,0.0891600910687752,0.928954681726746,0.999983548132501
"AT1G56760",10.0730996517864,-0.356503818308884,0.79487574822603,-0.448502573017876,0.653790529638905,0.999983548132501
"AT1G56820",10.4933627791132,-0.546415622167158,0.795411623325767,-0.686959564259937,0.492108209909483,0.999983548132501
"AT1G56880",10.5756434156049,-0.358574876744928,0.782212199368265,-0.45841125596676,0.646657006442909,0.999983548132501
"AT1G56970",9.99164344832084,-0.417616349889847,0.798993294353821,-0.522678166188605,0.601198234776521,0.999983548132501
"AT1G57000",11.3567319140835,-0.424717339206112,0.766495524073088,-0.554102830175971,0.579508473343651,0.999983548132501
"AT1G57030",10.7836913087188,-0.630130471658952,0.774375970060067,-0.813726789081632,0.415801483820032,0.999983548132501
"AT1G57060",10.854188150265,-0.426106359334248,0.776555845866318,-0.548713092049275,0.583202360132167,0.999983548132501
"AT1G57090",10.5756434156049,-0.358574876744928,0.782212199368265,-0.45841125596676,0.646657006442909,0.999983548132501
"AT1G57120",10.2148180444531,-0.478873086322027,0.801328665462523,-0.597598846717438,0.550107633943961,0.999983548132501
"AT1G57180",11.1327328849252,-0.490536127114635,0.771523419540774,-0.635801992124376,0.524905488870787,0.999983548132501
"AT1G57240",11.0622360433789,-0.691535354544283,0.768999334906042,-0.899266518388832,0.36851071679981,0.999983548132501
"AT1G57300",9.11159846773193,-0.340359039430497,0.827119318896175,-0.411499322594375,0.680706437870425,0.999983548132501
"AT1G57360",11.188103023453,-0.499288004655717,0.760166667802013,-0.65681386175401,0.511300610038846,0.999983548132501
"AT1G57610",23.7968705793231,-0.644653836070203,0.531799440841701,-1.21221232397289,0.225431115159987,0.999983548132501
"AT1G57620",10.6270456599376,0.572739914247095,0.777036435742379,0.737082442858553,0.461072215377017,0.999983548132501
"AT1G57660",153.630967468591,-0.326801243931204,0.274067284304436,-1.192412457257,0.233099558105194,0.999983548132501
"AT1G57680",71.3694657899655,-0.297067136363496,0.336774266454577,-0.882095712035536,0.37772505084922,0.999983548132501
"AT1G57720",185.742652832811,-0.0435823103437546,0.26293369910884,-0.165753992323799,0.868350553970824,0.999983548132501
"AT1G57765",15.0207296461568,-0.0138978144418198,0.655452542138086,-0.0212033878097187,0.983083411809664,0.999983548132501
"AT1G57820",21.8107818953878,-0.792992308705799,0.553865602687944,-1.43174139151693,0.152217845887974,0.999983548132501
"AT1G57860",117.733992065654,-0.385496982889998,0.295024791039689,-1.3066596252182,0.191328336679274,0.999983548132501
"AT1G57870",6.1433648599284,1.27707451786569,1.04997196108672,1.21629392516722,0.223872974832446,NA
"AT1G57990",17.3036812952004,1.12389292167846,0.651110379522524,1.72611734818702,0.0843263034158702,0.999983548132501
